2025-12-18T11:54:36   5.272675514221191   4.305949164650885
2025-12-18T11:54:37   5.272675514221191   4.305949088883687
2025-12-18T11:54:38   5.272675514221191   4.305949013116411
2025-12-18T11:54:39   5.272675514221191   4.30594893734903
2025-12-18T11:54:40   5.272675037384033   4.305948861581556
2025-12-18T11:54:41   5.272675037384033   4.305948785813988
2025-12-18T11:54:42   5.272675037384033   4.305948710046344
2025-12-18T11:54:43   5.272675037384033   4.305948634278596
2025-12-18T11:54:44   5.272675037384033   4.305948558510751
2025-12-18T11:54:45   5.272675037384033   4.305948482742804
2025-12-18T11:54:46   5.272674560546875   4.305948406974789
2025-12-18T11:54:47   5.272674560546875   4.305948331206669
2025-12-18T11:54:48   5.272674560546875   4.305948255438459
2025-12-18T11:54:49   5.272674560546875   4.305948179670154
2025-12-18T11:54:50   5.272674560546875   4.305948103901309
2025-12-18T11:54:51   5.272674083709717   4.305948028132819
2025-12-18T11:54:52   5.272674083709717   4.30594795236424
2025-12-18T11:54:53   5.272674083709717   4.3059478765955665
2025-12-18T11:54:54   5.272674083709717   4.305947800826815
2025-12-18T11:54:55   5.272674083709717   4.3059477250579565
2025-12-18T11:54:56   5.272674083709717   4.305947649288992
2025-12-18T11:54:57   5.272673606872559   4.305947573519946
2025-12-18T11:54:58   5.272673606872559   4.305947497750827
2025-12-18T11:54:59   5.272673606872559   4.3059474219816
2025-12-18T11:55:00   5.272673606872559   4.305947346212278
2025-12-18T11:55:01   5.272673606872559   4.30594727044288
2025-12-18T11:55:02   5.2726731300354   4.305947194673374
2025-12-18T11:55:03   5.2726731300354   4.305947118903777
2025-12-18T11:55:04   5.2726731300354   4.305947043134087
2025-12-18T11:55:05   5.2726731300354   4.3059469673643065
2025-12-18T11:55:06   5.273220539093018   4.305946891594447
2025-12-18T11:55:07   5.281577110290527   4.305946815824478
2025-12-18T11:55:08   5.294938564300537   4.305946740054407
2025-12-18T11:55:09   5.311812877655029   4.305946664284292
2025-12-18T11:55:10   5.331542015075684   4.305946588514037
